# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 08:16:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-202604291616-1-567254.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-profile-202604291616-1-95ab74.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
# Adaptation terminated
# Step size = 0.538677
# Diagonal elements of inverse mass matrix:
# 0.00506514, 0.0136358, 0.0423148, 0.0863825, 0.113318, 0.737147, 0.0126255
-850.89514,0.92196225,0.53867711,3,7,0,854.3011,-1.6044869,-1.4743126,-1.7248796,-0.78048403,-0.56273522,-2.3489943,-0.91320442,0.40123643
-855.13151,0.83483521,0.53867711,3,7,0,858.78276,-1.7167294,-1.1934183,-2.0788878,-2.0643896,-0.96827069,-2.1460935,-0.78809798,0.45470884
-851.53234,0.99902711,0.53867711,3,7,0,857.87011,-1.7485295,-1.6083329,-1.5544496,-1.216899,-0.60893548,-0.66354678,-0.72955943,0.48212135
-852.00389,0.95750555,0.53867711,3,7,0,853.63602,-1.5544822,-1.1883962,-1.8334821,-1.5040965,-0.95916718,-2.1172161,-0.82549082,0.43801995
-851.38393,0.99722422,0.53867711,3,7,0,853.40877,-1.7063844,-1.5325355,-1.3768744,-0.93741226,-0.44116375,-1.2296574,-0.83844995,0.43238022
-852.12777,0.84123827,0.53867711,3,7,0,855.91447,-1.6173564,-1.2029026,-1.8927917,-1.7330038,-0.96455096,-1.4570668,-0.975375,0.37705093
-850.37031,1,0.53867711,3,7,0,854.50306,-1.6243102,-1.534933,-1.9329484,-1.0206676,-0.58935072,-1.3242136,-0.76890549,0.46352012
-849.29743,1,0.53867711,3,7,0,851.70737,-1.659891,-1.2259553,-1.57874,-1.3445749,-0.99411611,-1.1029921,-0.95924874,0.38318065
-850.15383,0.95031525,0.53867711,3,7,0,850.81544,-1.579576,-1.505454,-1.6347269,-1.1437567,-0.50850905,-1.9895753,-0.78831073,0.45461211
-851.45454,0.85675152,0.53867711,3,7,0,855.06515,-1.6985073,-1.1712098,-1.8646541,-1.1506201,-0.57899161,-0.6919087,-0.82505053,0.43821285
-849.729,0.98207023,0.53867711,3,7,0,853.20619,-1.7152501,-1.3370794,-1.5942092,-1.4243988,-0.56246616,-1.8197496,-0.97092769,0.37873153
-855.17169,0.89275606,0.53867711,3,7,0,856.24402,-1.5124888,-1.2211516,-1.4652227,-1.2577106,-0.85695412,-4.2295579,-0.86065534,0.42288486
-849.09681,0.94870301,0.53867711,3,7,0,857.12913,-1.7056104,-1.4210655,-1.7952116,-1.1112971,-0.60484939,-1.1378923,-0.73702129,0.47853722
-849.93868,0.90544608,0.53867711,2,7,0,851.52768,-1.7444223,-1.4427199,-1.8390143,-1.1001595,-0.41923121,-1.0137196,-0.83044322,0.43585606
-850.6226,0.93290102,0.53867711,3,7,0,853.20782,-1.5853571,-1.3516994,-1.5900081,-1.4509734,-1.4127455,-2.2653173,-0.82691626,0.43739603
-852.54103,0.94409935,0.53867711,2,7,0,853.59603,-1.5779375,-1.4044544,-1.4882121,-1.5122148,-1.6678167,-2.1824922,-0.80886915,0.44536142
-853.00173,0.91804243,0.53867711,3,7,0,856.35775,-1.7932397,-1.4102388,-1.8571086,-1.1583994,-0.35139727,-0.84620054,-0.67482418,0.50924595
-852.70364,0.92939882,0.53867711,3,7,0,858.17146,-1.5803688,-1.3102514,-1.8685791,-1.9502245,-1.1446007,-1.8785203,-0.91698042,0.39972422
-849.70328,0.96589494,0.53867711,3,7,0,856.05521,-1.6229803,-1.5341794,-1.5440074,-1.3084412,-0.73299018,-2.3650293,-0.76665968,0.46456227
-849.78951,0.99172967,0.53867711,3,7,0,850.53456,-1.7204245,-1.3089333,-1.7923716,-1.5311626,-1.0817108,-0.64462134,-0.8481112,0.42822299
-852.20375,0.90661285,0.53867711,3,7,0,854.03591,-1.664463,-1.5733194,-1.8048558,-1.67946,-0.53242176,-3.2543582,-0.70620723,0.49351243
-853.15797,0.87385484,0.53867711,3,7,0,856.49308,-1.6436448,-1.3441336,-1.8838354,-1.7817017,-1.2320903,-3.0972244,-0.64777139,0.52321051
-851.40595,0.99380375,0.53867711,3,7,0,856.30588,-1.6933918,-1.454269,-1.5390345,-0.85046233,-0.36415396,-2.1883407,-0.98445155,0.3736441
-852.5534,0.91076565,0.53867711,2,3,0,854.71076,-1.7363784,-1.3274113,-1.489755,-0.71340129,-0.29877844,-1.5691369,-1.018629,0.36108964
-850.86085,1,0.53867711,3,7,0,853.74867,-1.5839022,-1.3733135,-1.8117758,-1.7849337,-1.1929576,-2.1211734,-0.82243306,0.43936136
-848.3941,0.98590555,0.53867711,3,7,0,852.55801,-1.6931635,-1.3714389,-1.5807445,-1.4347643,-0.94395616,-0.71330363,-0.81469475,0.44277446
-850.55565,0.83329101,0.53867711,3,7,0,853.52292,-1.5711521,-1.2394779,-1.3642198,-1.2517636,-0.41371869,-1.7505173,-1.0935123,0.33503767
-850.22092,0.95355971,0.53867711,3,7,0,853.51244,-1.523655,-1.4907003,-1.7182255,-1.1881361,-0.85099787,-0.95610009,-0.85754424,0.42420255
-851.58508,0.97940525,0.53867711,3,7,0,852.8837,-1.8370775,-1.350623,-1.624396,-1.5342038,-0.81661669,-1.9387692,-0.80739945,0.44601645
-848.43933,0.99771718,0.53867711,2,3,0,852.25072,-1.716302,-1.4295177,-1.7057864,-1.3264871,-0.83729847,-2.0026411,-0.85449537,0.42549786
-858.242,0.51616463,0.53867711,3,7,0,863.96038,-1.4517462,-1.2035926,-1.0979379,-1.5520628,0.052508526,-1.8154491,-1.1006521,0.33265407
-852.70661,0.93925704,0.53867711,3,15,0,863.08742,-1.7721019,-1.5720594,-2.1133246,-1.2443997,-1.3941319,-1.5779418,-0.75228265,0.47128953
-853.32039,0.96340352,0.53867711,3,7,0,856.51475,-1.7361052,-1.3671154,-1.2869861,-1.5470227,-0.71103731,-1.9055933,-0.66481244,0.51436999
-851.27,1,0.53867711,3,7,0,855.08203,-1.6015033,-1.1801856,-1.9248574,-1.1976126,-0.68009394,-0.75241861,-0.83043762,0.4358585
-850.2683,0.75060231,0.53867711,3,7,0,857.04713,-1.6317148,-1.5031866,-1.6530202,-1.0202065,-0.86919106,-1.982162,-0.71368988,0.48983343
-850.39803,0.99580356,0.53867711,3,7,0,852.62728,-1.6241379,-1.5199933,-1.7301618,-1.0571758,-0.45711124,-2.4517196,-0.91469129,0.40064029
-849.76157,0.97468368,0.53867711,3,7,0,852.55391,-1.630417,-1.1873396,-1.6441905,-1.3637334,-0.94408519,-0.89083263,-0.85336819,0.42597774
-849.63682,0.9213849,0.53867711,3,7,0,853.77614,-1.6502961,-1.4018884,-1.899218,-1.0489442,-0.90298332,-2.3802079,-0.90465757,0.40468044
-848.83964,0.89184684,0.53867711,3,11,0,851.79438,-1.670427,-1.3468661,-1.5823446,-1.2669662,-0.85793962,-1.5676292,-0.73171464,0.4810834
-851.00022,0.88540794,0.53867711,2,7,0,853.42512,-1.6330413,-1.4167048,-1.7180606,-1.8187412,-0.95875281,-3.003925,-0.7275449,0.48309358
-849.08437,0.96922523,0.53867711,3,7,0,853.00741,-1.7376212,-1.5076993,-1.5713081,-1.3774082,-0.6096933,-1.6103674,-0.80157328,0.4486226
-850.52171,0.9663083,0.53867711,4,15,0,852.10441,-1.6399827,-1.3581495,-1.2142714,-1.1003359,-0.312252,-1.0811392,-0.94521935,0.38859432
-850.61714,0.87731227,0.53867711,3,7,0,854.68046,-1.572951,-1.43724,-2.1137795,-1.3151613,-1.0225013,-1.2924024,-0.8143857,0.44291133
-849.43168,0.98016928,0.53867711,2,7,0,851.99843,-1.7447018,-1.391325,-1.428977,-1.3091594,-0.5384385,-1.376118,-0.81785498,0.4413774
-849.02529,0.98383357,0.53867711,3,7,0,851.21837,-1.6366358,-1.4051669,-1.4616472,-1.2227046,-1.19891,-0.85427928,-0.87242563,0.41793656
-848.53059,0.9668378,0.53867711,3,7,0,850.46918,-1.6672129,-1.3451282,-1.486969,-1.5171861,-0.5255939,-1.0723413,-0.87244186,0.41792978
-849.81133,0.87051773,0.53867711,2,3,0,851.24903,-1.6418731,-1.3547159,-1.2865504,-1.5765251,-0.72437478,-0.99245504,-0.92970489,0.39467016
-849.23861,0.6930855,0.53867711,3,7,0,854.65904,-1.6360143,-1.2918587,-1.557876,-1.2631488,-0.23772459,-1.0277696,-0.90227418,0.4056461
-852.2617,0.68168303,0.53867711,3,7,0,853.87706,-1.6047732,-1.3916192,-1.5579954,-1.1171637,-1.2994527,-1.6345948,-1.0721829,0.34226058
-853.12034,0.99453546,0.53867711,3,7,0,854.17345,-1.7971959,-1.5542832,-1.9176843,-1.7243816,-0.7121377,-2.1692762,-0.83074662,0.43572384
-848.84354,1,0.53867711,2,7,0,853.73074,-1.6598912,-1.4160867,-1.8010674,-1.3286474,-0.53481529,-1.2938397,-0.73427251,0.47985442
-848.79661,0.85837544,0.53867711,3,7,0,853.51366,-1.650895,-1.3417743,-1.6079459,-1.2549261,-1.0139018,-2.5844879,-0.83964826,0.4318624
-848.07163,0.98315092,0.53867711,2,7,0,849.69189,-1.6637575,-1.365318,-1.6441696,-1.1655646,-0.79502114,-2.215943,-0.85482524,0.42535752
-849.19242,0.91240696,0.53867711,3,7,0,849.81579,-1.663728,-1.4745559,-1.7141314,-1.6859317,-0.90510249,-0.65739569,-0.8106183,0.4445831
-849.53708,0.94414892,0.53867711,3,7,0,852.1535,-1.677028,-1.3588789,-1.7747215,-1.0356138,-1.1716907,-2.3615603,-0.82486278,0.43829513
-849.3101,0.99808423,0.53867711,3,7,0,850.87527,-1.6890204,-1.4265665,-1.558777,-1.446479,-1.1004766,-2.6478252,-0.79746474,0.45046957
-853.10124,0.78710952,0.53867711,2,7,0,855.82017,-1.6341773,-1.4339164,-1.8586157,-1.2648007,-0.60579439,-3.9668231,-0.98568345,0.37318409
-852.65513,0.96890566,0.53867711,3,7,0,857.96193,-1.650884,-1.3818555,-1.9283263,-1.7118922,-1.1903464,-3.2831818,-0.64830852,0.52292955
-853.08456,0.84250215,0.53867711,3,7,0,857.94442,-1.6935968,-1.560193,-1.4850743,-0.91864668,-0.18504402,-2.1891381,-0.92071041,0.39823603
-854.92101,0.92295304,0.53867711,3,7,0,858.41354,-1.584999,-1.1666042,-2.0814304,-1.7219102,-0.94095422,-2.8651481,-0.82540916,0.43805572
-852.62529,0.9137268,0.53867711,3,7,0,860.043,-1.804298,-1.5084821,-1.5335548,-1.1802269,-0.29396843,-0.85516672,-0.79858059,0.4499672
-850.95136,0.86254495,0.53867711,3,7,0,856.65276,-1.543498,-1.2775322,-1.4585112,-1.2994451,-1.1577114,-1.7324535,-1.0294308,0.35721021
-850.23804,0.92136539,0.53867711,3,7,0,853.63459,-1.6637935,-1.4444412,-1.8319061,-0.97098367,-0.58963848,-0.87605968,-0.736809,0.47863882
-850.26157,0.89536819,0.53867711,2,7,0,853.26312,-1.6490763,-1.5285538,-1.8112022,-1.0353978,-0.63480145,-0.39280165,-0.86292048,0.42192805
-851.86141,0.79436771,0.53867711,2,7,0,857.6204,-1.6681664,-1.2768851,-1.336853,-1.4520714,-1.4409954,-1.0816164,-0.95009291,0.38670509
-851.99965,0.9837909,0.53867711,3,7,0,854.66098,-1.7308605,-1.4806035,-1.8714749,-1.4126724,-0.2427401,-1.4827926,-0.67725009,0.50801206
-851.27426,0.98219918,0.53867711,3,7,0,855.088,-1.611868,-1.2701488,-1.5056392,-1.2398978,-1.1517438,-2.7202917,-1.0167459,0.36177028
-850.34215,0.96551835,0.53867711,3,7,0,852.82055,-1.6518074,-1.2998024,-1.6658821,-1.2060538,-1.1182418,-2.2223357,-0.99832716,0.36849536
-851.12857,0.94870562,0.53867711,3,7,0,855.19879,-1.6783246,-1.6026437,-1.9178815,-1.3075723,-1.1220911,-0.98513709,-0.62494659,0.53529002
-850.45769,0.91538813,0.53867711,3,7,0,854.42508,-1.7262602,-1.4579703,-1.6639232,-1.9686518,-0.71589589,-1.8353235,-0.75960224,0.46785248
-849.51498,0.98030706,0.53867711,3,7,0,854.31608,-1.6762907,-1.425677,-1.8720917,-1.0466582,-1.2632107,-1.5680354,-0.83073957,0.43572692
-849.08231,0.97408632,0.53867711,3,7,0,852.26678,-1.7160782,-1.4115028,-1.6014345,-1.6816827,-0.57550823,-1.5181886,-0.77706557,0.45975315
-849.57376,0.86518998,0.53867711,3,7,0,852.93022,-1.675369,-1.4527816,-1.5743315,-1.7673359,-0.97544532,-1.7292151,-0.70890921,0.49218077
-852.63111,0.73879836,0.53867711,3,7,0,857.65412,-1.6200993,-1.311235,-2.2510851,-0.99527062,-0.5853325,-0.94923926,-0.9810233,0.37492724
-850.72011,0.87181515,0.53867711,2,7,0,856.47621,-1.7385088,-1.3263311,-1.9938465,-1.2323615,-0.7515658,-2.1223171,-0.69363147,0.49975791
-854.73244,0.76081839,0.53867711,3,7,0,858.39801,-1.4991655,-1.3646072,-1.3091304,-1.4122243,-0.5445293,-1.3682975,-1.2026886,0.3003855
-851.10853,0.8937306,0.53867711,3,15,0,862.08415,-1.6038022,-1.4591502,-1.9717132,-1.35275,-1.0381704,-0.22797081,-0.768193,0.46385049
-850.42931,0.8433162,0.53867711,3,7,0,856.00126,-1.5979765,-1.4056962,-1.9454969,-0.86344227,-0.66556231,-2.118136,-0.90097523,0.40617335
-850.91554,0.92663498,0.53867711,2,3,0,852.35659,-1.6694877,-1.4480809,-1.9473829,-0.84368739,-0.76435811,-2.2287115,-0.90354273,0.40513184
-851.33325,0.94100792,0.53867711,3,7,0,855.1558,-1.7241855,-1.4309838,-2.0000411,-1.504944,-0.27286347,-0.84625333,-0.83716507,0.43293613
-849.85831,0.98455694,0.53867711,3,7,0,853.24077,-1.5785728,-1.2848501,-1.6879036,-1.0432043,-1.2041187,-1.7101872,-0.8597436,0.42327059
-850.53363,0.9777481,0.53867711,3,7,0,854.64131,-1.7372705,-1.3899521,-2.0259292,-1.2116046,-1.1153821,-2.547355,-0.75141411,0.47169905
-851.12752,0.93473219,0.53867711,2,3,0,852.10817,-1.7456114,-1.4683513,-2.1020527,-1.2515894,-0.92195004,-2.5850532,-0.79543435,0.45138514
-855.64217,0.80688862,0.53867711,2,3,0,857.45135,-1.6166671,-1.5854076,-2.0899955,-1.6513405,-0.94469713,-3.2931311,-0.55379717,0.57476319
-857.41707,0.97172927,0.53867711,3,7,0,861.94721,-1.7852017,-1.3932416,-2.0000252,-1.9993413,-1.7168842,-0.12654009,-0.74870175,0.4729802
-855.8154,1,0.53867711,3,7,0,861.71804,-1.6980007,-1.5590555,-2.4602916,-1.6783679,-1.189346,-2.5140183,-0.53950908,0.58303441
-854.13754,1,0.53867711,2,3,0,856.89936,-1.7053188,-1.497621,-2.3599597,-1.608448,-0.97599054,-2.4609301,-0.56045638,0.57094844
-851.22758,1,0.53867711,3,7,0,855.76343,-1.7209769,-1.5147275,-1.4341397,-1.3532299,-1.3240047,-0.70456753,-0.8514435,0.4267984
-853.06869,0.93916572,0.53867711,2,3,0,853.80623,-1.7240846,-1.5321511,-1.2955944,-1.2026487,-1.3889204,-0.54168417,-0.82398955,0.43867803
-852.76755,0.98899554,0.53867711,3,7,0,855.07585,-1.6407501,-1.2678454,-2.1735706,-1.2552218,-0.42308263,-2.712448,-0.80811656,0.44569672
-853.97041,0.87168845,0.53867711,3,7,0,856.32804,-1.6490552,-1.4784889,-1.1961954,-1.2105537,-1.0238018,-0.30744491,-0.74418462,0.47512155
-853.51166,0.99425702,0.53867711,3,7,0,854.78659,-1.6373846,-1.2616277,-2.1734569,-1.350795,-0.5129983,-3.4139312,-0.81657763,0.44194155
-850.54747,0.93572529,0.53867711,3,7,0,857.48414,-1.803134,-1.5496161,-1.7020417,-1.2008577,-0.88460911,-1.1679848,-0.70912229,0.49207591
-852.26052,0.79544941,0.53867711,3,7,0,854.59908,-1.6235648,-1.3738391,-2.090075,-1.7358772,-1.0316314,-3.0262911,-0.81590421,0.44223927
-849.69021,0.99693533,0.53867711,3,7,0,853.8388,-1.6223456,-1.5220583,-1.9041285,-1.0392189,-0.62469896,-1.4327731,-0.80101642,0.44887249
-848.87332,1,0.53867711,3,7,0,851.02239,-1.6891938,-1.5019135,-1.7456358,-1.569388,-1.0302912,-0.83128418,-0.76004714,0.46764438
-850.1227,0.83863749,0.53867711,3,7,0,854.64173,-1.7323119,-1.41343,-1.8308847,-1.7664039,-0.81208127,-2.4872879,-0.70286884,0.49516272
-849.38791,0.90460622,0.53867711,3,7,0,852.17157,-1.7029286,-1.5152106,-1.5286622,-1.1320384,-1.0172739,-0.9351206,-0.85524516,0.42517894
-850.73546,0.97306634,0.53867711,3,7,0,852.8743,-1.546184,-1.1756202,-1.5837097,-1.2720604,-0.43598776,-1.8892612,-1.0560916,0.34781255
-849.97093,0.88353459,0.53867711,3,7,0,854.31031,-1.670765,-1.5792137,-1.5736484,-1.1702707,-1.1655625,-1.7869755,-0.80329884,0.44784914
-852.11007,0.85688934,0.53867711,3,7,0,854.46075,-1.7923805,-1.3550402,-1.6110086,-1.8204799,-0.8705718,-1.5731859,-0.63390247,0.53051743
-849.48773,0.81396265,0.53867711,2,3,0,857.03946,-1.7669255,-1.4701467,-1.6630557,-1.4560868,-1.0060418,-2.2824162,-0.74020158,0.47701775
-849.05642,0.97525192,0.53867711,3,7,0,851.05836,-1.6985573,-1.4750936,-1.8327014,-1.2404319,-0.83575037,-0.79479941,-0.70980527,0.49173994
-849.19945,0.92658913,0.53867711,3,7,0,851.89457,-1.5743215,-1.3644632,-1.3465247,-1.1226526,-0.71492338,-1.6754007,-0.99079936,0.37127979
-850.03044,0.89241336,0.53867711,3,7,0,852.32729,-1.5328435,-1.3356472,-1.4673329,-0.96300948,-0.49038268,-2.1459822,-0.97014494,0.3790281
-849.92965,0.96850079,0.53867711,3,7,0,852.64897,-1.7670599,-1.423399,-1.8613519,-1.6912842,-1.0455465,-0.99353955,-0.69386477,0.49964133
-849.28512,0.91238993,0.53867711,3,7,0,853.38637,-1.6340454,-1.5270562,-1.7677329,-1.2403977,-0.87143532,-2.2019133,-0.73347765,0.48023599
-849.9404,0.62885405,0.53867711,2,7,0,854.65788,-1.7079021,-1.5223169,-1.7126695,-1.5506863,-0.97832603,-1.9976118,-0.8638267,0.42154586
-849.76372,0.97822269,0.53867711,3,7,0,851.78672,-1.6784149,-1.3564886,-1.9015001,-1.2861248,-0.86855613,-1.1402131,-0.96925586,0.37936524
-851.96369,0.88800411,0.53867711,2,3,0,853.00175,-1.6748733,-1.2787814,-1.9952748,-1.2300152,-0.2551765,-1.4361915,-0.76196922,0.4667464
-850.05374,1,0.53867711,3,7,0,853.15718,-1.6598659,-1.4809412,-1.8033695,-1.0532213,-0.91570384,-0.74084639,-0.9519394,0.38599171
-849.04624,0.99576751,0.53867711,2,3,0,850.78042,-1.6632828,-1.4422307,-1.7798584,-0.96295016,-0.98906967,-0.82054792,-0.84773227,0.42838529
-850.17255,0.94029708,0.53867711,3,7,0,851.53227,-1.6987582,-1.3321278,-1.6700244,-1.8955062,-0.65539623,-1.9740622,-0.79733212,0.45052932
-854.32882,0.64429626,0.53867711,3,7,0,859.67633,-1.5177977,-1.4552495,-1.2343635,-1.2139801,-1.5296498,-1.0969404,-0.91685099,0.39977596
-850.92944,0.97181658,0.53867711,3,7,0,857.3052,-1.6333921,-1.2401418,-1.6992188,-1.4163112,-0.11413149,-1.4592928,-0.99982899,0.36794236
-851.82695,0.9712561,0.53867711,3,7,0,853.48555,-1.6788803,-1.5437297,-1.5782912,-1.1978545,-1.6980018,-1.5599301,-0.74081698,0.47672428
-850.97252,0.99076798,0.53867711,2,7,0,853.18994,-1.6362287,-1.5364985,-1.5341229,-1.146859,-1.4732123,-1.6822797,-0.77200001,0.46208796
-848.32809,0.98082491,0.53867711,3,7,0,852.71826,-1.6216826,-1.377716,-1.7309349,-1.0814804,-0.81709052,-2.1381677,-0.88444966,0.41294137
-850.11813,0.91256563,0.53867711,3,7,0,852.34834,-1.7340974,-1.4543109,-1.6342443,-1.6503176,-0.90091947,-2.8877639,-0.7322201,0.48084029
-853.83111,0.87690187,0.53867711,2,3,0,856.25915,-1.6612282,-1.4454714,-1.7329663,-1.9281575,-1.2888303,-0.14314315,-0.65858641,0.51758247
-855.01023,0.98866692,0.53867711,3,7,0,858.01737,-1.7632665,-1.4685845,-1.8726592,-0.96765264,-0.59070002,-3.4507032,-0.61961973,0.53814904
-849.75555,1,0.53867711,3,7,0,856.1953,-1.6816939,-1.3228557,-1.6452625,-1.6534189,-0.95689766,-0.55938199,-0.90751207,0.40352692
-851.13987,0.86823414,0.53867711,3,7,0,853.6186,-1.550075,-1.330353,-1.8304443,-1.0041787,-0.71169887,-3.0845672,-0.88883806,0.41113319
-850.88128,0.99945126,0.53867711,3,7,0,851.88405,-1.579166,-1.3690399,-1.8364581,-0.90613081,-0.74128461,-2.9647647,-0.87294599,0.41771914
-849.22285,0.98920455,0.53867711,3,7,0,852.75363,-1.6858945,-1.3378879,-1.639289,-1.5726045,-0.67327778,-0.42835434,-0.87902775,0.41518638
-850.08993,0.98752438,0.53867711,3,7,0,851.36864,-1.7047949,-1.3966341,-1.447582,-1.603751,-0.33495537,-1.4934164,-0.8792264,0.41510391
-847.88387,0.98018576,0.53867711,2,7,0,850.79153,-1.6823136,-1.3434173,-1.7308737,-1.3759418,-0.84967906,-1.2989188,-0.78277406,0.45713613
-848.43693,0.85504737,0.53867711,3,7,0,850.10443,-1.633655,-1.4105676,-1.613353,-1.1694634,-0.87635972,-1.3653335,-0.75805807,0.46857548
-851.15101,0.75860114,0.53867711,3,7,0,853.57989,-1.6427827,-1.367299,-1.7347504,-0.84533711,-1.1395273,-1.3993608,-0.73464639,0.47967505
-854.73251,0.94658801,0.53867711,3,7,0,855.87851,-1.6403517,-1.2862634,-1.2428606,-1.7559338,-0.043888417,-0.94271957,-1.0833465,0.33846097
-853.32398,0.95602314,0.53867711,3,7,0,856.72651,-1.534089,-1.2734891,-1.6129629,-0.65972939,-1.0967696,-1.8597233,-0.87065389,0.41867769
-851.53088,1,0.53867711,3,7,0,854.46755,-1.7322092,-1.4726003,-1.495852,-1.9600586,-0.61126909,-1.4852428,-0.8469371,0.42872607
-853.11258,0.95991976,0.53867711,3,7,0,855.81822,-1.6802434,-1.5237856,-1.9845143,-0.73675591,-1.251118,-1.0679567,-0.8496628,0.42755908
-852.50925,0.92688878,0.53867711,3,7,0,858.72004,-1.7518439,-1.5091918,-1.5628026,-1.9925106,-0.85190408,-2.326101,-0.62518351,0.53516321
-851.4698,0.9959209,0.53867711,3,7,0,854.07636,-1.62151,-1.349898,-2.0354285,-0.80127998,-1.0032879,-0.77773911,-0.92079906,0.39820073
-852.36453,0.67705387,0.53867711,2,7,0,857.20476,-1.6617459,-1.31278,-1.7129196,-1.0659706,-0.70247003,-2.6203898,-1.0968995,0.33390477
-851.17385,1,0.53867711,3,7,0,854.36552,-1.6719789,-1.3407813,-1.6796161,-1.2766845,-0.54942313,-0.37052714,-0.71264188,0.49034705
-852.18551,0.77802837,0.53867711,3,7,0,857.12657,-1.7534285,-1.35905,-1.9299443,-1.4812291,-1.0660738,-3.5037273,-0.82602561,0.43778577
-851.86659,0.96901467,0.53867711,3,7,0,855.72227,-1.7908967,-1.4902066,-1.9191785,-0.97145349,-0.98802121,-1.4299983,-0.65343407,0.52025611
-850.72976,0.98248181,0.53867711,3,7,0,853.60874,-1.6492447,-1.38118,-2.0461754,-1.7840209,-1.0958904,-1.2779217,-0.83187668,0.43523173
-850.25832,0.98425488,0.53867711,3,7,0,853.27112,-1.6170376,-1.3374596,-1.4500567,-0.91583949,-1.1010755,-1.9381759,-0.82807377,0.43689003
-850.71942,0.86443192,0.53867711,2,3,0,853.39338,-1.6953268,-1.3933628,-1.3986629,-0.97956863,-1.0269246,-2.2962095,-0.77588258,0.46029735
-849.62838,0.97106526,0.53867711,3,7,0,854.67788,-1.6002086,-1.369482,-1.9918523,-1.5822233,-0.85766242,-1.8420907,-0.80231387,0.44829048
-851.22494,0.81343257,0.53867711,3,7,0,856.89827,-1.6898849,-1.3464958,-1.5773634,-1.031544,-0.75042124,-3.0611093,-0.73494014,0.47953416
-850.06536,0.94548938,0.53867711,3,7,0,854.91369,-1.5889892,-1.2469045,-1.6532474,-1.5180955,-0.68141149,-0.70178039,-0.81556343,0.44239
-850.11333,0.9940608,0.53867711,3,7,0,852.27801,-1.6658833,-1.4622028,-1.5953559,-0.94580829,-0.97794361,-1.8719863,-0.72963159,0.48208656
-848.65259,0.72841354,0.53867711,3,7,0,854.09158,-1.695091,-1.3969039,-1.9623762,-1.2759591,-0.82445321,-1.5103376,-0.84968891,0.42754792
-854.5278,0.8091118,0.53867711,3,7,0,857.57187,-1.6729654,-1.4576913,-1.0840146,-1.144346,-1.413042,-1.3128907,-0.81149346,0.44419418
-852.20246,0.81311055,0.53867711,3,7,0,863.05147,-1.589803,-1.5079843,-1.8957792,-1.4618546,-0.99358597,-3.4205174,-0.70238778,0.49540098
-848.9922,0.83371516,0.53867711,3,7,0,854.89023,-1.7097032,-1.4551219,-1.8841494,-1.4086353,-0.77111351,-2.4458901,-0.75253981,0.47116835
-848.9922,0.58827977,0.53867711,2,7,0,854.60664,-1.7097032,-1.4551219,-1.8841494,-1.4086353,-0.77111351,-2.4458901,-0.75253981,0.47116835
-849.56408,0.92155068,0.53867711,3,7,0,851.54785,-1.6084704,-1.3539145,-1.4655751,-1.4919835,-0.61883516,-0.27767564,-0.91618226,0.40004339
-850.60846,0.86514249,0.53867711,3,7,0,853.09529,-1.7844112,-1.4092052,-1.7415396,-0.99992672,-0.72278625,-2.2859529,-0.78243509,0.45729111
-848.82493,0.96115117,0.53867711,3,7,0,852.47219,-1.5795246,-1.485367,-1.613295,-1.4724814,-0.77630393,-1.387266,-0.87000949,0.41894757
-849.04363,0.80780386,0.53867711,2,7,0,853.75412,-1.6415867,-1.357548,-1.5303575,-1.5582469,-0.92051856,-0.71642211,-0.93322635,0.39328279
-848.69701,0.98443536,0.53867711,3,7,0,850.14794,-1.6629591,-1.4209326,-1.7519983,-1.0765456,-0.53866868,-2.1633246,-0.83664129,0.43316295
-848.84621,0.85780064,0.53867711,3,7,0,852.19175,-1.6222296,-1.367585,-1.7450783,-1.211303,-1.2837827,-1.3446697,-0.82168725,0.43968916
