# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 06:59:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/continuous/continuous-202604291459-1-053c0f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145900/continuous/continuous-profile-202604291459-1-030534.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
# Adaptation terminated
# Step size = 0.352537
# Diagonal elements of inverse mass matrix:
# 2.83289, 3.80869, 0.0111165
-158.49919,0.92223883,0.35253716,3,7,0,159.08347,50.564426,-1.2580379,5.5842721,-1.2580379
-159.34354,0.79798244,0.35253716,2,7,0,160.8632,49.706532,-0.70328715,5.1973352,-0.70328715
-158.3653,0.97360983,0.35253716,3,15,0,160.94286,50.971618,-0.65024868,4.9987056,-0.65024868
-158.38584,0.93989948,0.35253716,3,7,0,158.97783,51.887229,-2.5394283,5.7263804,-2.5394283
-158.44187,0.95914386,0.35253716,3,7,0,159.28353,50.800875,-0.63585564,5.6269644,-0.63585564
-158.05547,0.98809894,0.35253716,3,11,0,158.67656,52.920109,-3.1893633,4.9776333,-3.1893633
-158.15476,0.99363914,0.35253716,2,3,0,158.24347,52.851495,-3.2482822,4.8347886,-3.2482822
-158.08792,0.96637817,0.35253716,2,3,0,158.35246,52.494084,-3.1119355,4.8607873,-3.1119355
-157.87177,0.99633694,0.35253716,3,15,0,158.95996,51.685678,-1.6490621,5.1555756,-1.6490621
-158.98758,0.72498074,0.35253716,2,7,0,160.17057,52.726128,-1.7878689,5.4627963,-1.7878689
-157.84409,0.95162597,0.35253716,2,7,0,159.73642,51.593417,-1.7957574,5.07043,-1.7957574
-157.9442,0.89019385,0.35253716,3,11,0,158.61556,52.339596,-3.0067074,5.177681,-3.0067074
-157.86899,0.96684065,0.35253716,2,7,0,160.85651,51.505971,-1.5812567,5.1353842,-1.5812567
-158.31065,0.90925402,0.35253716,3,9,0,158.6555,52.891236,-3.7789506,5.2715787,-3.7789506
-159.57662,0.92651108,0.35253716,3,7,0,159.92013,53.905197,-4.0540764,5.8854759,-4.0540764
-158.7645,0.99630228,0.35253716,3,7,0,159.95345,53.49347,-4.4921773,5.2169488,-4.4921773
-158.5188,0.99585104,0.35253716,4,15,0,159.87259,50.547078,-0.91138803,5.6860529,-0.91138803
-158.47768,0.99253542,0.35253716,3,7,0,159.35286,50.91365,-1.3759062,5.7534234,-1.3759062
-159.45245,0.97418161,0.35253716,3,7,0,160.90977,50.347929,-0.34534517,4.6151615,-0.34534517
-159.01181,0.77981608,0.35253716,3,7,0,160.97661,53.206148,-2.3443678,5.1894069,-2.3443678
-158.09368,1,0.35253716,2,3,0,158.98025,52.287945,-3.0718495,5.3738749,-3.0718495
-158.6068,0.99338885,0.35253716,4,15,0,158.79661,52.179082,-2.8285947,4.5714958,-2.8285947
-160.88348,0.92339491,0.35253716,2,3,0,161.04886,52.008349,-1.8000146,4.0948093,-1.8000146
-158.74238,0.99166064,0.35253716,3,7,0,162.41508,51.172096,-0.81577609,4.7148087,-0.81577609
-158.21758,1,0.35253716,3,7,0,159.0813,51.618728,-2.3243802,4.8091699,-2.3243802
-159.55667,0.95373762,0.35253716,4,15,0,160.32616,49.169704,0.29180521,5.4227973,0.29180521
-159.76991,0.85023073,0.35253716,3,15,0,161.95625,51.309342,-3.0169699,4.8056675,-3.0169699
-158.20133,1,0.35253716,2,3,0,159.6699,52.457554,-2.0049032,5.1018577,-2.0049032
-158.77232,0.92767585,0.35253716,3,11,0,159.54561,49.987969,0.10739727,5.4259761,0.10739727
-159.5494,0.87570362,0.35253716,4,15,0,160.68162,54.470606,-4.6591225,5.4892505,-4.6591225
-160.42948,0.87551292,0.35253716,3,15,0,162.36787,53.937307,-5.455811,5.8796191,-5.455811
-158.96328,0.91281758,0.35253716,4,15,0,162.70961,50.448934,0.10116849,4.9943937,0.10116849
-158.9494,0.99687733,0.35253716,4,15,0,159.96935,50.62599,-0.27324818,5.8789976,-0.27324818
-158.23678,0.99221818,0.35253716,3,7,0,159.08295,51.070297,-1.6057193,5.5850909,-1.6057193
-158.59724,0.9902316,0.35253716,2,7,0,158.87842,50.715755,-1.4362757,5.7245163,-1.4362757
-158.26733,0.98422972,0.35253716,4,15,0,160.47057,52.850267,-2.6671231,4.8529537,-2.6671231
-159.11968,0.85142504,0.35253716,3,11,0,159.89057,52.774666,-2.3347903,5.9119583,-2.3347903
-159.19131,0.94399941,0.35253716,3,7,0,159.9691,51.603677,-3.3096782,5.1812363,-3.3096782
-158.55757,0.99737577,0.35253716,2,3,0,159.37337,53.213445,-2.7598793,5.0114359,-2.7598793
-158.30084,0.72599024,0.35253716,2,3,0,160.80156,53.196915,-3.3665607,4.8610326,-3.3665607
-157.80086,0.97666845,0.35253716,2,7,0,159.30926,51.962195,-2.1324067,5.171719,-2.1324067
-157.9075,0.98280426,0.35253716,2,7,0,158.10908,51.832907,-1.6967071,5.1162335,-1.6967071
-158.04173,0.93149995,0.35253716,2,7,0,158.41641,51.575683,-2.4106151,5.1809745,-2.4106151
-158.08049,0.99728885,0.35253716,4,15,0,158.65433,51.84429,-1.4546594,5.1829671,-1.4546594
-158.1695,0.99338964,0.35253716,4,15,0,158.23218,52.496811,-2.1413952,4.983011,-2.1413952
-158.28294,0.94270137,0.35253716,2,7,0,160.2596,50.646156,-0.63054289,5.1275867,-0.63054289
-158.64627,0.91035727,0.35253716,4,15,0,159.13073,52.179267,-1.5263826,5.6199046,-1.5263826
-158.96934,0.93975129,0.35253716,2,7,0,162.16587,51.160812,-1.2633763,6.065978,-1.2633763
-159.56021,0.99561507,0.35253716,3,15,0,160.16096,50.068183,-0.085232865,6.1770083,-0.085232865
-159.42994,0.85262622,0.35253716,3,15,0,163.01972,51.846024,-0.51917632,5.3245389,-0.51917632
-158.39758,0.98004805,0.35253716,3,7,0,159.64192,51.708892,-2.2281216,5.7678272,-2.2281216
-158.0534,0.99569403,0.35253716,3,7,0,158.60461,52.25642,-2.769519,5.4763191,-2.769519
-158.83116,0.75157794,0.35253716,2,3,0,159.58111,51.903958,-3.4254282,5.2373348,-3.4254282
-158.31955,0.98870348,0.35253716,2,7,0,159.23808,52.134846,-3.1626412,5.450506,-3.1626412
-158.70888,0.91420111,0.35253716,3,7,0,159.21492,52.697621,-2.3630137,5.7407183,-2.3630137
-159.95878,0.98039296,0.35253716,3,7,0,160.71371,54.478245,-4.6295568,5.7817059,-4.6295568
-159.02402,1,0.35253716,2,3,0,159.94268,53.784996,-4.4559164,5.5495894,-4.4559164
-159.12238,0.99458409,0.35253716,3,11,0,159.62857,49.693236,0.18808306,5.1060217,0.18808306
-158.82332,0.99450313,0.35253716,4,15,0,160.70959,51.596067,-1.5446979,5.991264,-1.5446979
-159.1208,0.98879094,0.35253716,2,3,0,159.30966,51.391759,-1.7957136,6.14704,-1.7957136
-157.99947,0.99291964,0.35253716,2,7,0,159.6492,51.176521,-1.1398163,5.1951519,-1.1398163
-158.08184,0.98656038,0.35253716,3,15,0,158.46093,51.971873,-2.1028309,4.7717057,-2.1028309
-158.08498,0.95786571,0.35253716,4,15,0,158.39386,51.839734,-1.5087455,5.3514901,-1.5087455
-161.57783,0.91135965,0.35253716,3,7,0,162.15628,48.048699,2.3509257,6.2704056,2.3509257
-159.93328,0.9768614,0.35253716,3,15,0,162.82725,54.137179,-3.9896287,4.5295344,-3.9896287
-159.71696,0.99959707,0.35253716,4,15,0,160.51328,49.954233,0.12356613,6.2136724,0.12356613
-159.81828,0.99229493,0.35253716,4,15,0,161.66652,54.674751,-5.3924696,5.0493781,-5.3924696
-159.25035,0.77313307,0.35253716,3,7,0,161.54674,52.762338,-1.9181877,5.7756039,-1.9181877
-158.26391,0.98149394,0.35253716,2,7,0,159.83204,51.37812,-1.4159196,5.6704231,-1.4159196
-158.84987,0.93277486,0.35253716,3,15,0,159.4042,52.113553,-1.472579,5.7797634,-1.472579
-158.43276,0.83363111,0.35253716,2,7,0,161.59557,51.347786,-0.78114161,5.0084872,-0.78114161
-158.91562,0.86622823,0.35253716,3,7,0,160.4456,49.983435,0.33813826,5.2973486,0.33813826
-158.81101,0.95836713,0.35253716,3,7,0,159.61614,49.95298,-0.46811001,5.1662967,-0.46811001
-158.43127,0.95846389,0.35253716,3,7,0,159.3357,50.838161,-1.7345982,5.0396174,-1.7345982
-159.88112,0.99549231,0.35253716,3,7,0,160.05719,53.331937,-4.7314138,5.9224011,-4.7314138
-158.93087,0.99937052,0.35253716,3,7,0,160.61745,52.945721,-3.9026358,5.7562234,-3.9026358
-158.05802,0.96337188,0.35253716,3,15,0,159.817,52.678317,-2.7346145,4.8797576,-2.7346145
-158.87895,0.93762165,0.35253716,3,11,0,159.54274,50.492162,-1.3625893,5.8027867,-1.3625893
-158.22246,0.82112608,0.35253716,2,7,0,160.56446,52.445811,-2.0518194,5.3732078,-2.0518194
-158.80326,0.96486656,0.35253716,3,11,0,159.28273,53.758093,-3.9260747,4.807052,-3.9260747
-159.03557,0.97049354,0.35253716,4,15,0,160.27583,50.202598,0.22128062,5.0032794,0.22128062
-158.07889,0.97030931,0.35253716,3,11,0,159.68436,51.558467,-2.3755387,5.0283226,-2.3755387
-157.90078,1,0.35253716,1,3,0,158.07058,51.617209,-2.0864426,4.9983049,-2.0864426
-158.13652,0.95925172,0.35253716,4,15,0,158.30911,52.548862,-3.4194195,5.1932686,-3.4194195
-159.7083,0.98659033,0.35253716,3,7,0,160.04661,51.479919,-2.0136088,4.3094231,-2.0136088
-159.56181,0.47646542,0.35253716,2,7,0,166.39047,52.359848,-3.0385371,6.2445019,-3.0385371
-158.43781,0.99377355,0.35253716,3,7,0,160.2009,53.430005,-3.3501531,4.9949842,-3.3501531
-163.96223,0.39725038,0.35253716,3,11,0,165.33454,50.32125,-3.5047704,6.6707289,-3.5047704
-161.27874,0.768554,0.35253716,2,3,0,167.4526,51.408455,-1.4205313,6.9439905,-1.4205313
-159.36738,0.99697945,0.35253716,3,7,0,161.55488,50.97878,-0.84800147,4.4879838,-0.84800147
-159.25759,0.74730974,0.35253716,4,15,0,162.25214,51.645712,-0.54402399,5.6871957,-0.54402399
-157.94782,0.95941585,0.35253716,2,7,0,159.89854,51.298271,-1.2918596,5.2257979,-1.2918596
-159.61534,0.80676576,0.35253716,4,15,0,160.53276,53.742695,-2.7861887,5.4243248,-2.7861887
-158.3159,0.91458596,0.35253716,2,7,0,160.57704,52.864692,-3.8015754,5.2011359,-3.8015754
-158.86649,0.99776827,0.35253716,3,7,0,159.16205,53.70865,-3.8847944,5.5564333,-3.8847944
-158.70193,0.98214576,0.35253716,4,15,0,160.93428,50.525558,-0.027637771,5.1418055,-0.027637771
-158.08349,1,0.35253716,4,15,0,158.70056,52.594557,-2.4315615,5.3299186,-2.4315615
-157.9484,0.9989131,0.35253716,2,7,0,158.315,51.628274,-2.3321765,5.1401923,-2.3321765
-158.91173,0.96593784,0.35253716,3,7,0,159.135,52.598151,-3.4660384,4.5476489,-3.4660384
-158.3977,0.89269501,0.35253716,3,7,0,161.94386,51.62519,-1.1056774,5.53775,-1.1056774
-159.03133,0.95859362,0.35253716,2,7,0,162.42905,52.042696,-1.9300899,6.0604782,-1.9300899
-158.62719,0.94508621,0.35253716,3,7,0,159.58444,52.348163,-1.8943682,5.7088321,-1.8943682
-158.57398,0.97774935,0.35253716,4,15,0,159.0138,51.561994,-2.8294487,5.4696901,-2.8294487
-159.39681,0.99574934,0.35253716,3,7,0,160.06485,54.049045,-4.8723153,5.5822339,-4.8723153
-158.24604,0.99781017,0.35253716,3,7,0,159.74252,53.226518,-3.5718422,4.9520023,-3.5718422
-159.42211,0.74470841,0.35253716,4,15,0,160.09055,52.921207,-4.4717148,4.8420869,-4.4717148
-158.82918,0.99595526,0.35253716,3,15,0,160.23259,49.833575,0.0077184885,5.3376397,0.0077184885
-158.64815,0.96504103,0.35253716,2,3,0,159.16628,50.377609,-0.0099801505,5.2252934,-0.0099801505
-162.47732,0.91671605,0.35253716,4,15,0,162.7649,51.505092,-1.4711258,7.3178864,-1.4711258
-162.58605,0.89546715,0.35253716,3,15,0,163.82671,51.241004,-3.3243202,6.9855989,-3.3243202
-161.29147,0.99659751,0.35253716,3,7,0,163.36228,51.519626,-1.2505336,6.9178964,-1.2505336
-158.8433,0.99621548,0.35253716,4,15,0,163.25408,50.770291,-1.3487991,4.6881886,-1.3487991
-158.61278,0.99642462,0.35253716,4,15,0,159.67506,50.687013,-1.1135179,4.794819,-1.1135179
-160.58902,0.87127322,0.35253716,3,7,0,161.97691,52.430246,-3.6023806,4.2354139,-3.6023806
-160.55523,1,0.35253716,4,15,0,161.04614,52.917626,-2.4417629,4.2160318,-2.4417629
-159.75116,1,0.35253716,2,3,0,160.35152,52.46465,-2.9673129,4.2529083,-2.9673129
-161.54221,0.95201664,0.35253716,2,3,0,161.61184,52.947851,-3.1082948,3.981118,-3.1082948
-159.11371,0.59428793,0.35253716,2,3,0,162.87672,52.950885,-3.7877748,4.5131499,-3.7877748
-159.84756,0.99058353,0.35253716,3,7,0,160.8057,52.773614,-3.2539285,6.3168477,-3.2539285
-159.4059,0.99350181,0.35253716,3,15,0,161.40432,50.051482,-0.3259208,6.1073873,-0.3259208
-158.13328,0.87758763,0.35253716,3,15,0,160.88566,50.979397,-0.86216484,5.1362742,-0.86216484
-158.59458,0.87288191,0.35253716,4,15,0,159.22253,53.022,-3.9746172,4.8288447,-3.9746172
-159.06338,0.97216536,0.35253716,4,15,0,160.44173,53.93073,-3.8636052,5.5138059,-3.8636052
-159.78772,0.71033419,0.35253716,3,15,0,162.06071,52.737536,-2.1494896,6.1802104,-2.1494896
-159.51949,0.83116453,0.35253716,3,7,0,161.68332,52.454912,-4.2385814,5.5809327,-4.2385814
-159.58857,0.9709802,0.35253716,3,15,0,160.81459,52.30113,-2.0666341,6.2525917,-2.0666341
-158.08934,0.9900155,0.35253716,3,11,0,160.03218,52.214686,-3.0989219,5.26054,-3.0989219
-158.13801,0.9985569,0.35253716,4,15,0,158.4022,51.151809,-1.6961114,4.9366055,-1.6961114
-158.07597,0.98070905,0.35253716,4,15,0,158.65079,51.328209,-2.1279832,5.1642904,-2.1279832
-158.45752,0.86204087,0.35253716,2,7,0,159.40203,52.11544,-1.4473976,4.985879,-1.4473976
-159.09726,0.86471402,0.35253716,3,11,0,160.7412,49.725717,0.064329256,5.0826089,0.064329256
-159.60198,0.95802715,0.35253716,2,3,0,159.71294,50.028002,0.76156742,5.0458316,0.76156742
-161.83153,0.83746025,0.35253716,2,3,0,162.32634,48.312148,0.8932802,4.9271066,0.8932802
-163.22012,0.91872567,0.35253716,2,3,0,163.59299,49.20788,2.6149327,4.9467883,2.6149327
-160.12543,0.95053872,0.35253716,3,7,0,164.8549,52.457258,-0.84281657,5.445036,-0.84281657
-160.60488,1,0.35253716,2,3,0,160.80133,50.088046,-2.1535708,5.8156735,-2.1535708
-162.24498,0.99766243,0.35253716,3,7,0,163.12325,49.587105,2.08614,6.5964327,2.08614
-161.3706,0.9760781,0.35253716,2,3,0,162.82952,48.845871,2.0975607,6.3636119,2.0975607
-163.79139,0.81783893,0.35253716,2,3,0,164.10751,47.51594,0.62770831,6.8631341,0.62770831
-164.76473,0.87621364,0.35253716,2,3,0,166.00354,49.491786,2.9006384,7.1966314,2.9006384
-164.94616,0.96928152,0.35253716,3,7,0,165.7613,47.397542,0.14895428,7.0033975,0.14895428
-160.49696,1,0.35253716,3,7,0,166.23225,49.768393,1.4704819,5.9696646,1.4704819
-160.0229,0.99643023,0.35253716,3,11,0,161.78168,54.349025,-4.2927049,4.5732747,-4.2927049
-161.48873,0.54901905,0.35253716,1,1,0,161.68463,54.656909,-3.7509199,4.58258,-3.7509199
-159.33468,0.93562032,0.35253716,2,3,0,161.8477,53.642858,-4.7705518,4.7707604,-4.7705518
-159.51379,0.95079942,0.35253716,2,3,0,160.04749,54.226972,-4.7972114,4.7265732,-4.7972114
-159.38565,0.91378215,0.35253716,2,3,0,159.93247,54.164458,-4.3898561,4.7118291,-4.3898561
-159.5082,0.43406715,0.35253716,4,15,0,164.19212,50.661506,-0.86404813,6.2730687,-0.86404813
-158.51686,0.95009137,0.35253716,3,7,0,160.14589,50.497892,-1.3558916,5.2178726,-1.3558916
-162.41694,0.87185773,0.35253716,3,7,0,164.24112,47.397422,3.0070002,5.5956221,3.0070002
-162.85163,0.99314947,0.35253716,2,3,0,163.09578,47.165704,3.3155173,5.659638,3.3155173
-162.39104,0.99993946,0.35253716,2,3,0,163.05455,47.43283,3.1788003,5.8185943,3.1788003
-158.71383,0.94266,0.35253716,3,7,0,163.19611,52.155151,-1.3362895,5.5100088,-1.3362895
-158.50791,0.99560361,0.35253716,4,15,0,159.09985,53.023158,-3.8937998,4.8336572,-3.8937998
-158.97131,0.94285126,0.35253716,3,7,0,159.22027,53.039517,-4.3607532,4.9270369,-4.3607532
-158.79538,1,0.35253716,2,3,0,159.03972,53.039167,-4.2455881,4.934731,-4.2455881
-159.18134,0.88435405,0.35253716,1,1,0,159.30631,52.900899,-4.3596574,4.8830088,-4.3596574
-157.96638,0.88440465,0.35253716,2,5,0,159.72099,52.75521,-3.1598555,5.0902902,-3.1598555
-158.81185,0.83570767,0.35253716,2,3,0,159.2848,52.743303,-4.0869914,4.9871536,-4.0869914
-158.10071,1,0.35253716,3,11,0,160.04121,52.005723,-1.5967212,5.228034,-1.5967212
-158.24751,0.99829306,0.35253716,2,7,0,158.4168,51.263102,-2.1365767,5.4677122,-2.1365767
-158.48141,0.97922494,0.35253716,4,15,0,158.95099,51.350481,-1.137262,5.7520395,-1.137262
-158.56936,0.99408762,0.35253716,2,3,0,158.58848,51.446164,-1.0952053,5.7644403,-1.0952053
-158.26763,0.81102355,0.35253716,3,15,0,160.95737,52.549541,-3.5544356,5.2423956,-3.5544356
-158.19203,0.97741461,0.35253716,1,3,0,158.56491,53.101288,-3.2695266,5.3078504,-3.2695266
-160.31453,0.95139581,0.35253716,3,11,0,161.91155,53.844547,-4.671662,6.1741253,-4.671662
-159.02289,0.99738784,0.35253716,4,15,0,161.86385,50.431762,-0.63608284,5.9934428,-0.63608284
-159.00668,0.99999476,0.35253716,4,15,0,159.07138,50.544585,-0.74457273,6.0095077,-0.74457273
-158.90796,0.99532448,0.35253716,3,7,0,159.40157,51.111623,-1.6487829,6.0206908,-1.6487829
-160.25626,0.9271662,0.35253716,4,15,0,162.13437,53.550529,-5.1737553,5.8827419,-5.1737553
-159.81012,0.92598032,0.35253716,2,3,0,161.20463,53.688397,-5.1731973,5.6310564,-5.1731973
-158.41468,0.95907616,0.35253716,3,7,0,160.54978,52.332883,-3.5299648,5.2134661,-3.5299648
-158.6532,0.99977184,0.35253716,4,15,0,158.831,50.863508,-0.18615935,5.2542002,-0.18615935
-159.79453,0.92983771,0.35253716,3,15,0,160.06466,54.346031,-3.7394445,4.9778717,-3.7394445
-159.98559,0.91852492,0.35253716,3,15,0,161.9762,50.365587,0.2090503,6.3025602,0.2090503
-160.55347,0.92393267,0.35253716,3,7,0,161.89771,48.785294,1.5632524,6.1072415,1.5632524
-157.93802,0.93157394,0.35253716,3,7,0,161.17834,51.64235,-1.4857383,5.2138615,-1.4857383
-159.37852,0.95897597,0.35253716,3,11,0,161.21299,49.331573,0.31552626,5.2929481,0.31552626
-158.44995,0.99373147,0.35253716,4,15,0,159.69509,53.136045,-2.8922853,5.4215488,-2.8922853
-158.75042,0.97336748,0.35253716,4,15,0,158.9409,50.439354,-1.4127404,5.0690928,-1.4127404
-161.5873,0.94505125,0.35253716,3,15,0,162.06664,50.918711,0.38066501,6.7291551,0.38066501
-161.40749,1,0.35253716,1,1,0,161.72853,50.991104,0.26834814,6.6795916,0.26834814
-161.54735,0.9861813,0.35253716,3,7,0,163.16288,48.567414,1.0072091,6.6768683,1.0072091
-159.03268,0.96334763,0.35253716,3,15,0,162.09358,49.94812,0.24476543,5.7236189,0.24476543
-160.73974,0.91353142,0.35253716,3,7,0,161.0447,48.565852,0.45422385,6.0431723,0.45422385
-159.37823,0.96610208,0.35253716,3,15,0,162.73914,52.158916,-3.6608658,5.8610475,-3.6608658
-158.57735,1,0.35253716,2,3,0,159.39368,52.595915,-3.1625822,5.7644481,-3.1625822
-160.12643,0.95685686,0.35253716,3,11,0,163.49689,48.909871,1.4553709,5.3780817,1.4553709
-161.64219,0.66560632,0.35253716,4,15,0,165.06453,54.2087,-2.6056491,5.9235089,-2.6056491
-160.39991,0.81146705,0.35253716,2,7,0,164.55096,50.624966,-2.6012465,4.9937303,-2.6012465
-160.11666,1,0.35253716,2,3,0,160.8043,51.512195,-0.064591764,4.9187329,-0.064591764
-158.18028,1,0.35253716,2,3,0,160.03315,51.14108,-1.9548397,5.084054,-1.9548397
-160.10983,0.84343827,0.35253716,2,3,0,160.53002,51.65615,-0.33344192,4.7625299,-0.33344192
-159.21719,1,0.35253716,3,7,0,160.41465,51.344468,-0.23167756,5.5909869,-0.23167756
-158.82405,0.98793951,0.35253716,2,7,0,161.08101,52.091921,-3.0369864,5.8694576,-3.0369864
-158.65718,0.84272145,0.35253716,4,15,0,161.25533,50.268281,0.006694032,5.2371866,0.006694032
-158.85999,0.88711087,0.35253716,3,11,0,159.5211,52.303991,-3.7838727,5.4074347,-3.7838727
-158.85999,0.57620151,0.35253716,1,3,0,161.27356,52.303991,-3.7838727,5.4074347,-3.7838727
-158.68899,0.80907437,0.35253716,2,7,0,161.65064,53.041105,-2.3613719,5.0755286,-2.3613719
-158.12243,0.77741031,0.35253716,2,3,0,160.26356,52.781541,-2.6220329,4.9728139,-2.6220329
-158.91162,0.95336743,0.35253716,3,7,0,162.3981,49.808824,-0.41794115,5.4411326,-0.41794115
-159.57157,0.91231774,0.35253716,2,3,0,159.60282,50.493066,0.66215331,5.5203889,0.66215331
-158.51143,0.99693014,0.35253716,3,15,0,159.90902,53.20472,-3.039607,4.7974141,-3.039607
-158.65951,0.99467302,0.35253716,4,15,0,159.60312,50.664861,-0.12403597,5.4907081,-0.12403597
-158.85295,1,0.35253716,3,7,0,159.07737,50.531567,-1.2281772,5.86149,-1.2281772
-161.30714,0.57379865,0.35253716,2,7,0,164.33264,51.729265,0.38502627,5.5151369,0.38502627
-161.54724,0.97078688,0.35253716,2,7,0,163.57741,51.8466,-4.5631234,5.6916428,-4.5631234
-160.99241,0.92759062,0.35253716,4,15,0,164.14791,52.51,-4.9054253,5.8148633,-4.9054253
-159.05044,1,0.35253716,2,3,0,161.04227,52.993822,-3.5681616,5.9178757,-3.5681616
-158.73163,0.99951046,0.35253716,2,3,0,159.15606,52.803155,-3.2672969,5.8183851,-3.2672969
-158.49948,0.94074949,0.35253716,3,7,0,160.00274,53.485739,-4.091243,4.9741303,-4.091243
-158.56556,0.92843497,0.35253716,3,11,0,159.54855,50.256585,-0.86173004,5.4712469,-0.86173004
-158.50599,0.96226477,0.35253716,4,15,0,159.26648,52.908998,-3.4397466,4.6578957,-3.4397466
-159.14396,0.93383309,0.35253716,4,15,0,159.82203,52.160308,-2.5387243,4.3767356,-2.5387243
-159.41486,0.99631626,0.35253716,3,7,0,159.72793,52.768039,-3.0369119,4.3288441,-3.0369119
-159.01197,0.82935745,0.35253716,3,7,0,161.49237,51.023629,-0.1141533,5.5999373,-0.1141533
-159.68589,0.98296801,0.35253716,4,15,0,160.29156,53.56389,-4.8589116,5.7822483,-4.8589116
-159.88862,0.95488302,0.35253716,3,7,0,160.529,54.572474,-4.4981615,5.630173,-4.4981615
-159.38557,0.98142992,0.35253716,3,15,0,161.01352,54.227925,-5.1026647,5.3231852,-5.1026647
-160.36816,0.98014249,0.35253716,2,3,0,160.53326,55.061344,-5.7962152,5.1220913,-5.7962152
-160.33867,0.99808683,0.35253716,3,7,0,161.20834,54.789987,-5.6308369,5.6548644,-5.6308369
-160.49031,0.85641339,0.35253716,2,3,0,161.87254,55.024567,-5.6784652,5.6111375,-5.6784652
-159.7453,0.74751906,0.35253716,3,15,0,163.93286,49.105498,0.5570483,5.839455,0.5570483
-161.32704,0.94542472,0.35253716,3,7,0,163.56464,48.883731,1.703516,4.8632879,1.703516
-161.18165,0.96211514,0.35253716,3,7,0,163.8627,49.722231,0.62594878,6.7634324,0.62594878
-161.94086,0.98382839,0.35253716,3,7,0,162.49243,50.028938,0.020451577,7.1199152,0.020451577
-158.92544,0.97006463,0.35253716,3,7,0,162.33156,50.731186,-0.70447997,5.9777706,-0.70447997
-160.26009,0.71192519,0.35253716,1,3,0,161.14838,51.478332,0.13371598,5.7816161,0.13371598
-159.35654,0.98713106,0.35253716,3,7,0,160.60589,50.453896,0.49950707,5.6480876,0.49950707
-158.04251,0.87362184,0.35253716,4,15,0,160.82547,52.814158,-3.3861485,5.1037646,-3.3861485
-159.20433,0.77011786,0.35253716,4,15,0,162.8687,52.231504,-1.0716201,5.4821397,-1.0716201
-158.45332,0.82589414,0.35253716,2,7,0,160.77745,51.555154,-2.6853601,5.5066048,-2.6853601
-158.35791,0.9132479,0.35253716,4,15,0,159.4402,52.958261,-3.894384,5.0904446,-3.894384
-158.35088,0.91192565,0.35253716,4,15,0,160.39171,51.02384,-2.0129348,5.355368,-2.0129348
-157.89179,0.96892443,0.35253716,2,3,0,158.53235,51.582077,-1.5751341,5.2660667,-1.5751341
-158.50324,0.90742515,0.35253716,2,7,0,158.77738,50.774757,-1.6875113,5.0194231,-1.6875113
-160.72761,0.79945392,0.35253716,3,15,0,163.53553,49.133492,1.835976,6.0535859,1.835976
-160.38165,0.99901785,0.35253716,3,7,0,161.21874,48.827197,0.78043383,6.1497283,0.78043383
-161.53592,0.85736386,0.35253716,3,15,0,164.37603,49.472412,1.4905831,4.6981157,1.4905831
-158.84229,1,0.35253716,2,3,0,161.65568,49.988549,-0.17260362,5.0577183,-0.17260362
-158.98593,0.95914467,0.35253716,3,9,0,159.34007,53.945143,-3.8529556,5.4145207,-3.8529556
-159.10134,0.97065422,0.35253716,4,15,0,159.62159,50.988379,-2.262753,5.8433838,-2.262753
-158.42664,0.98823772,0.35253716,4,15,0,159.88789,52.396068,-2.9630185,5.7138584,-2.9630185
-159.02944,0.97009788,0.35253716,4,15,0,159.05375,51.400276,-0.81153818,4.663653,-0.81153818
-158.70591,1,0.35253716,3,15,0,160.02986,52.040578,-3.0419915,4.6629268,-3.0419915
-158.32434,0.83918405,0.35253716,3,7,0,161.83265,50.784933,-1.529166,5.0695583,-1.529166
-160.29165,0.89786046,0.35253716,3,7,0,161.94971,51.075496,-0.88626971,4.2791837,-0.88626971
