# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 08:18:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-202604291618-2-541368.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-profile-202604291618-2-63bfea.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
# Adaptation terminated
# Step size = 0.563351
# Diagonal elements of inverse mass matrix:
# 0.313469, 0.635376, 0.001153
-1558.8333,0.96520125,0.56335139,3,15,0,1559.0438,63.266469,-9.475666,8.0873838,-9.475666
-1559.5882,0.85734719,0.56335139,2,3,0,1560.8374,63.981257,-8.9257828,7.9840029,-8.9257828
-1557.9178,1,0.56335139,2,3,0,1559.4268,63.399265,-9.1141181,8.2201717,-9.1141181
-1558.5372,0.93982895,0.56335139,2,3,0,1558.742,63.599902,-9.6038111,8.1350028,-9.6038111
-1558.8306,0.95007593,0.56335139,3,7,0,1561.0407,62.750853,-7.9690923,8.0051581,-7.9690923
-1560.374,0.93447551,0.56335139,3,7,0,1561.0333,62.768868,-7.8431318,8.8736015,-7.8431318
-1561.6318,0.94713183,0.56335139,2,3,0,1562.0292,62.852583,-8.0919419,9.0767782,-8.0919419
-1560.695,1,0.56335139,2,3,0,1561.8211,62.806013,-7.8438103,8.9258775,-7.8438103
-1558.681,0.97980556,0.56335139,2,3,0,1561.3318,62.778106,-7.9270566,8.5273989,-7.9270566
-1560.0389,0.69345545,0.56335139,2,3,0,1560.7858,63.245922,-7.4109222,8.4528431,-7.4109222
-1558.2946,0.929723,0.56335139,2,7,0,1561.1356,63.121971,-8.1620843,8.0613516,-8.1620843
-1558.6845,0.79972641,0.56335139,2,3,0,1559.6762,63.55391,-8.3371084,8.0923296,-8.3371084
-1560.8356,0.94164495,0.56335139,2,7,0,1563.1097,64.191764,-10.668429,8.3406974,-10.668429
-1561.9178,0.94576031,0.56335139,3,7,0,1564.2226,62.16011,-6.5276698,8.608865,-6.5276698
-1560.9884,0.98195139,0.56335139,2,3,0,1562.1519,62.073184,-7.0710193,8.5780025,-7.0710193
-1559.8725,0.98287272,0.56335139,3,7,0,1562.3882,63.861544,-9.0146481,7.8275654,-9.0146481
-1559.9996,0.97949774,0.56335139,3,7,0,1560.6738,62.549532,-7.8483998,8.7580578,-7.8483998
-1559.5053,0.99456825,0.56335139,3,7,0,1561.6032,63.780048,-9.8968597,7.9756603,-9.8968597
-1561.3513,0.94125247,0.56335139,2,3,0,1561.7009,64.545075,-10.181313,8.0211971,-10.181313
-1559.7592,0.9908576,0.56335139,2,3,0,1561.817,64.24481,-10.079342,8.3354305,-10.079342
-1561.3531,0.89646733,0.56335139,3,7,0,1563.2406,61.984075,-6.8004717,8.4521471,-6.8004717
-1558.4137,0.99534198,0.56335139,2,3,0,1561.4228,62.843962,-7.9066473,8.4286779,-7.9066473
-1557.979,0.96717253,0.56335139,2,7,0,1559.1737,63.469419,-8.5894498,8.2104831,-8.5894498
-1557.952,0.97053982,0.56335139,3,7,0,1558.3868,63.230699,-8.9470552,8.3739811,-8.9470552
-1560.8671,0.51515598,0.56335139,2,7,0,1563.2717,63.650377,-7.6858902,8.5133072,-7.6858902
-1560.4614,0.98660423,0.56335139,2,3,0,1561.5763,62.48029,-8.9832476,8.3344117,-8.9832476
-1561.9738,0.89440453,0.56335139,2,3,0,1562.3754,62.312508,-9.1033674,8.2657133,-9.1033674
-1560.071,0.97885788,0.56335139,2,7,0,1562.4224,63.855014,-8.2888107,8.5364295,-8.2888107
-1560.4945,0.97253231,0.56335139,2,3,0,1560.8327,63.889195,-8.2083265,8.5525472,-8.2083265
-1558.7378,1,0.56335139,2,3,0,1560.428,63.500522,-8.6179763,8.620076,-8.6179763
-1557.9039,0.92401121,0.56335139,2,7,0,1561.543,62.998612,-8.3570542,8.2634395,-8.3570542
-1557.9483,0.96562882,0.56335139,3,7,0,1558.201,63.125486,-8.3374574,8.3853059,-8.3374574
-1558.709,0.83496086,0.56335139,2,7,0,1559.4914,62.892595,-9.0295835,8.3041238,-9.0295835
-1560.2548,0.71686278,0.56335139,2,3,0,1562.8768,63.1626,-9.8837426,8.4898209,-9.8837426
-1559.2041,1,0.56335139,2,3,0,1560.6206,63.843036,-9.314003,8.641912,-9.314003
-1559.2902,0.86609561,0.56335139,3,7,0,1561.1267,63.851694,-10.092376,8.2865294,-10.092376
-1559.7372,0.91989413,0.56335139,3,7,0,1561.0091,63.076207,-7.4427762,8.5520336,-7.4427762
-1558.6684,1,0.56335139,2,3,0,1559.822,62.914578,-7.6787837,8.398476,-7.6787837
-1557.9761,0.99362317,0.56335139,3,7,0,1559.0022,63.456876,-9.2069384,8.230282,-9.2069384
-1558.0221,0.99959402,0.56335139,2,3,0,1558.0823,63.614674,-9.2142799,8.2546974,-9.2142799
-1558.9018,0.92158475,0.56335139,2,3,0,1559.0916,63.473772,-9.561774,8.5504912,-9.561774
-1558.8548,0.9582068,0.56335139,3,7,0,1560.8602,62.52718,-8.0892725,8.2023408,-8.0892725
-1558.4078,0.76419828,0.56335139,2,3,0,1561.2919,63.183183,-8.0349605,8.1059725,-8.0349605
-1558.1547,0.99671251,0.56335139,3,7,0,1559.0123,63.521469,-8.5770189,8.3881461,-8.5770189
-1558.2596,0.98142623,0.56335139,3,7,0,1559.4962,63.181487,-8.4744445,8.5413047,-8.4744445
-1559.5595,0.76503688,0.56335139,2,7,0,1560.2949,62.968974,-9.4923092,8.3296887,-9.4923092
-1559.2545,0.92010799,0.56335139,3,7,0,1561.9136,62.874023,-9.2047568,8.4205141,-9.2047568
-1564.8066,0.64315509,0.56335139,3,7,0,1565.4563,64.833316,-8.8887666,8.494095,-8.8887666
-1559.2929,0.91721195,0.56335139,3,7,0,1567.3642,64.015264,-10.04831,8.2612031,-10.04831
-1558.4842,0.98364345,0.56335139,3,7,0,1559.8693,63.803524,-9.3873756,8.1090065,-9.3873756
-1558.9548,0.92477743,0.56335139,3,7,0,1559.3618,62.598421,-8.1972394,8.5192309,-8.1972394
-1559.8755,0.94873199,0.56335139,2,3,0,1560.0102,62.913618,-7.3300185,8.5899453,-7.3300185
-1558.822,0.99018913,0.56335139,3,15,0,1560.4604,63.905989,-9.8031578,8.3131945,-9.8031578
-1558.3831,0.97868662,0.56335139,2,7,0,1559.8847,63.371744,-8.876173,7.9663497,-8.876173
-1559.4699,0.74808013,0.56335139,2,3,0,1561.6089,62.998261,-8.4496642,7.7970039,-8.4496642
-1560.387,0.89354406,0.56335139,1,1,0,1560.3898,62.914936,-8.5078722,7.70038,-8.5078722
-1562.6536,0.77886716,0.56335139,3,7,0,1563.658,64.395569,-9.4480945,8.9478368,-9.4480945
-1559.7065,1,0.56335139,2,3,0,1563.1202,63.936039,-9.300211,8.7076135,-9.300211
-1558.1034,1,0.56335139,2,3,0,1559.8939,63.694698,-9.1675456,8.295934,-9.1675456
-1561.1733,0.6654327,0.56335139,2,3,0,1561.9784,64.418483,-9.0261261,8.4338554,-9.0261261
-1558.2936,1,0.56335139,2,3,0,1561.5872,63.803994,-9.162767,8.2545163,-9.162767
-1558.1106,0.96831736,0.56335139,2,7,0,1559.7899,63.4607,-8.8348518,8.4756596,-8.8348518
-1558.7403,0.95932494,0.56335139,2,3,0,1558.8519,63.641994,-8.9788361,8.6092421,-8.9788361
-1557.9126,0.96510949,0.56335139,2,7,0,1559.8219,63.230111,-8.8596644,8.3862831,-8.8596644
-1558.0929,0.86583796,0.56335139,3,7,0,1560.3908,63.456901,-8.9048269,8.0616249,-8.9048269
-1558.8704,0.92597054,0.56335139,3,7,0,1559.6452,62.977311,-7.8282308,8.0063904,-7.8282308
-1558.8046,0.7328801,0.56335139,3,7,0,1561.5923,63.318756,-9.3441452,7.9854922,-9.3441452
-1559.9818,0.871056,0.56335139,3,7,0,1560.2646,63.608347,-7.9547817,8.5644986,-7.9547817
-1559.8186,1,0.56335139,2,3,0,1560.6546,62.542028,-8.6778512,8.5633237,-8.6778512
-1559.8298,0.98887275,0.56335139,3,7,0,1560.339,63.01471,-9.4390915,7.9942934,-9.4390915
-1558.3958,0.99769775,0.56335139,3,7,0,1560.2109,63.265761,-8.6472769,7.958566,-8.6472769
-1558.088,0.75933583,0.56335139,2,3,0,1560.5277,63.652254,-9.2099856,8.1916155,-9.2099856
-1558.2272,0.88948321,0.56335139,3,7,0,1560.1155,62.791098,-8.3811336,8.2463686,-8.3811336
-1557.7785,0.99799645,0.56335139,2,7,0,1558.3339,63.226737,-8.6551307,8.3111401,-8.6551307
-1558.5641,0.90648597,0.56335139,3,7,0,1559.0246,63.81688,-9.5304957,8.1234838,-9.5304957
-1559.0667,0.84774109,0.56335139,2,7,0,1560.964,62.554233,-7.6464607,8.4794559,-7.6464607
-1559.4876,0.97299068,0.56335139,2,3,0,1559.7856,62.331526,-7.4937581,8.3533239,-7.4937581
-1559.4876,0.41272796,0.56335139,1,3,0,1563.8298,62.331526,-7.4937581,8.3533239,-7.4937581
-1560.2643,0.79202726,0.56335139,3,7,0,1562.7257,62.967258,-9.6908119,8.4134975,-9.6908119
-1557.9372,0.95963935,0.56335139,2,3,0,1560.599,63.227716,-8.8993594,8.3856978,-8.8993594
-1560.4256,0.64995056,0.56335139,2,3,0,1560.9338,62.834999,-9.5012262,8.5140043,-9.5012262
-1560.5697,0.9924011,0.56335139,3,7,0,1561.7691,63.969655,-8.518588,8.6771133,-8.518588
-1560.7562,1,0.56335139,3,7,0,1562.4817,63.352624,-7.7460298,7.8216216,-7.7460298
-1560.5332,0.8213402,0.56335139,2,3,0,1563.5762,63.028626,-7.9369566,7.7097524,-7.9369566
-1559.1808,1,0.56335139,2,3,0,1560.7541,63.090032,-8.4580685,7.826826,-8.4580685
-1557.7956,0.99888746,0.56335139,2,3,0,1559.2186,63.185578,-8.5154336,8.2278456,-8.5154336
-1561.9104,0.6887998,0.56335139,2,7,0,1563.3472,63.341778,-9.9449907,8.9312945,-9.9449907
-1561.875,0.97739492,0.56335139,3,7,0,1564.4125,62.18954,-7.0050604,7.8681638,-7.0050604
-1561.1738,0.99988155,0.56335139,2,3,0,1562.4384,62.043854,-7.2275006,8.0393992,-7.2275006
-1559.2953,0.9922151,0.56335139,3,7,0,1561.9665,63.972514,-9.9479732,8.4625745,-9.9479732
-1557.9515,0.63637538,0.56335139,2,7,0,1562.558,63.40878,-8.5635337,8.3591567,-8.5635337
-1558.3342,0.92854956,0.56335139,2,3,0,1558.9238,63.459492,-9.3538246,8.0895181,-9.3538246
-1559.2317,0.94041193,0.56335139,3,7,0,1559.5852,63.567443,-9.4171293,7.87449,-9.4171293
-1558.52,0.95381989,0.56335139,3,7,0,1561.1296,62.914879,-8.2506869,8.5652964,-8.2506869
-1558.9753,0.9865023,0.56335139,3,7,0,1559.6121,62.672026,-7.8801253,8.015475,-7.8801253
-1559.4603,0.97134869,0.56335139,2,3,0,1559.5338,62.578792,-8.0373622,7.9430662,-8.0373622
-1559.8535,0.90065357,0.56335139,1,1,0,1559.9839,62.510049,-8.1929323,7.9241491,-8.1929323
-1560.2293,0.91254341,0.56335139,3,7,0,1562.7546,62.329168,-7.5475366,8.6728181,-7.5475366
-1558.6624,0.99099602,0.56335139,2,7,0,1561.1031,63.606634,-8.9064796,7.9493024,-8.9064796
-1558.2349,0.84013488,0.56335139,2,3,0,1560.3487,63.015871,-8.4466469,8.0388378,-8.4466469
-1557.8708,0.90918128,0.56335139,2,3,0,1558.9199,63.166012,-8.3359715,8.2798871,-8.3359715
-1560.651,0.48383792,0.56335139,2,3,0,1562.357,62.299144,-8.6574593,8.3388232,-8.6574593
-1557.916,1,0.56335139,2,3,0,1560.897,62.996173,-8.4908252,8.3090686,-8.4908252
-1559.1986,0.83834499,0.56335139,2,7,0,1560.1937,63.228863,-9.3206519,7.9254174,-9.3206519
-1559.3631,0.83495792,0.56335139,3,15,0,1561.7113,63.473996,-9.9061111,8.4429325,-9.9061111
-1559.5352,0.97192196,0.56335139,3,7,0,1560.4066,64.196019,-9.34222,8.1657761,-9.34222
-1558.5816,0.94923154,0.56335139,2,7,0,1563.9476,63.501043,-8.2807391,8.118385,-8.2807391
-1558.6581,0.99978047,0.56335139,2,3,0,1558.9785,62.790663,-8.5361423,8.0555187,-8.5361423
-1557.8791,0.99444673,0.56335139,3,7,0,1558.9346,63.422776,-9.0758205,8.2901147,-9.0758205
-1559.9052,0.88477729,0.56335139,2,3,0,1560.0657,63.381201,-8.8029901,8.873602,-8.8029901
-1558.5415,0.97282562,0.56335139,2,3,0,1560.5247,62.901715,-8.882327,8.4158889,-8.882327
-1558.4557,0.99007217,0.56335139,2,3,0,1558.9015,63.487869,-8.3493523,8.4406858,-8.3493523
-1558.1344,0.93269994,0.56335139,2,3,0,1559.2144,63.217946,-9.029909,8.4311089,-9.029909
-1558.3261,0.97901345,0.56335139,2,7,0,1559.018,63.630665,-9.3989263,8.1073137,-9.3989263
-1557.9207,0.92315377,0.56335139,2,3,0,1559.7434,63.502136,-8.726808,8.2952125,-8.726808
-1557.9404,0.98789687,0.56335139,2,3,0,1558.1271,63.455721,-8.8180842,8.3956371,-8.8180842
-1559.6718,0.59072079,0.56335139,2,3,0,1560.801,62.830864,-9.3309387,8.2935548,-9.3309387
-1561.9908,0.55784458,0.56335139,1,1,0,1562.176,62.581925,-9.5684667,8.2228758,-9.5684667
-1558.8678,0.99235918,0.56335139,2,7,0,1561.5357,63.739598,-8.5799929,8.0842969,-8.5799929
-1561.4877,0.74711617,0.56335139,2,3,0,1563.7841,64.209527,-9.5096388,7.7414569,-9.5096388
-1560.5165,0.99385675,0.56335139,2,3,0,1562.1486,64.118076,-9.0874659,7.8748828,-9.0874659
-1559.5446,0.99387998,0.56335139,3,7,0,1561.8886,63.996521,-9.9743801,8.0365058,-9.9743801
-1558.3272,0.91243078,0.56335139,2,7,0,1561.0658,63.014995,-9.0083366,8.2364427,-9.0083366
-1558.8356,0.98011766,0.56335139,3,7,0,1560.3889,62.508903,-7.8692378,8.3092835,-7.8692378
-1558.7143,0.97673985,0.56335139,2,3,0,1559.4699,62.840413,-7.5944886,8.2970814,-7.5944886
-1558.7143,0.61022103,0.56335139,1,3,0,1562.0774,62.840413,-7.5944886,8.2970814,-7.5944886
-1557.8255,1,0.56335139,2,3,0,1558.8105,63.088113,-8.5470285,8.2833459,-8.5470285
-1558.5037,0.95416417,0.56335139,2,7,0,1559.0444,63.625682,-9.2279492,8.0002927,-9.2279492
-1559.1378,0.94909364,0.56335139,3,7,0,1560.2604,63.370374,-8.9097351,7.8246783,-8.9097351
-1558.1456,0.87563818,0.56335139,2,7,0,1560.2393,63.052467,-8.2343557,8.4572946,-8.2343557
-1559.6463,0.8464808,0.56335139,3,15,0,1560.617,63.794074,-8.7181942,7.8847575,-8.7181942
-1558.5973,0.8967018,0.56335139,2,3,0,1561.1621,63.199103,-9.2001978,8.0343112,-9.2001978
-1558.4777,0.97490694,0.56335139,2,7,0,1560.787,63.660787,-9.6497535,8.2519879,-9.6497535
-1559.5778,0.85344569,0.56335139,2,3,0,1560.5839,64.01973,-9.6940303,8.6149476,-9.6940303
-1558.8437,0.9165436,0.56335139,3,7,0,1561.304,63.128459,-9.2034104,8.0099981,-9.2034104
-1558.9802,0.96750418,0.56335139,3,7,0,1559.4036,63.123826,-9.3949171,8.1035014,-9.3949171
-1559.0974,0.9942869,0.56335139,2,3,0,1559.4115,63.8229,-8.6235404,8.0842293,-8.6235404
-1559.315,0.93109567,0.56335139,2,3,0,1559.9527,62.737922,-9.0037264,8.1843859,-9.0037264
-1561.734,0.88024901,0.56335139,2,7,0,1565.7808,64.440846,-10.58822,7.9771845,-10.58822
-1561.9683,0.85932598,0.56335139,2,3,0,1563.7637,64.014772,-10.547623,7.8350739,-10.547623
-1563.6673,0.94424948,0.56335139,3,7,0,1565.5786,61.969749,-7.3314367,9.0562447,-7.3314367
-1562.7992,1,0.56335139,2,3,0,1563.7026,62.033316,-7.219979,8.9575672,-7.219979
-1559.4155,0.95003077,0.56335139,2,7,0,1565.5174,64.15265,-9.4626357,8.1047628,-9.4626357
-1558.2334,0.94810147,0.56335139,2,7,0,1560.2182,62.91373,-8.7399348,8.218356,-8.7399348
-1557.8949,1,0.56335139,2,3,0,1558.1852,63.35371,-8.4858472,8.2926119,-8.4858472
-1558.5514,0.80866004,0.56335139,2,7,0,1559.7926,63.212323,-9.3986616,8.2803508,-9.3986616
-1558.1872,1,0.56335139,1,1,0,1558.4967,63.301393,-9.2857177,8.2595984,-9.2857177
-1558.4329,0.98195126,0.56335139,1,3,0,1559.2174,63.669588,-9.6165767,8.3013428,-9.6165767
-1557.9862,0.9423261,0.56335139,2,3,0,1558.9613,63.510811,-8.8672244,8.3966202,-8.8672244
-1558.0719,0.99097359,0.56335139,3,7,0,1558.254,63.089091,-8.2333731,8.1220795,-8.2333731
-1558.5718,0.97891746,0.56335139,2,3,0,1558.6589,62.670362,-8.0139996,8.1391968,-8.0139996
-1559.893,0.90641561,0.56335139,2,3,0,1560.2643,62.562826,-7.8863211,7.8749542,-7.8863211
-1558.6647,0.99830254,0.56335139,3,7,0,1560.6256,63.796519,-9.7572862,8.2835829,-9.7572862
-1558.1116,0.9376534,0.56335139,2,7,0,1559.5381,63.117772,-9.0175995,8.2490072,-9.0175995
-1558.1296,0.99747201,0.56335139,3,7,0,1558.3085,63.090148,-8.9776934,8.3276525,-8.9776934
-1558.489,0.92269203,0.56335139,1,1,0,1558.5288,62.977641,-9.0315665,8.3557323,-9.0315665
-1557.9195,1,0.56335139,2,3,0,1558.5909,63.091457,-8.3909902,8.378982,-8.3909902
-1557.7705,0.99990904,0.56335139,2,7,0,1557.9323,63.228485,-8.6292496,8.2934043,-8.6292496
-1558.0903,0.91786489,0.56335139,3,7,0,1560.0205,63.182231,-8.3898613,8.4684204,-8.3898613
-1558.304,0.99406925,0.56335139,3,7,0,1558.5854,63.614616,-9.0913925,8.0437089,-9.0913925
-1558.2568,0.92523597,0.56335139,3,7,0,1559.1559,63.347753,-8.257871,8.1319377,-8.257871
-1558.8039,0.52712687,0.56335139,3,7,0,1562.9237,63.499381,-9.3605137,7.9485091,-9.3605137
-1558.8589,0.93098643,0.56335139,3,7,0,1561.5995,62.601903,-8.0727983,8.4993614,-8.0727983
-1558.6023,0.96265994,0.56335139,3,7,0,1559.8341,63.000797,-8.6551727,7.9642851,-8.6551727
-1558.2515,0.9272948,0.56335139,2,5,0,1560.592,62.858747,-8.6439404,8.302522,-8.6439404
-1558.1583,0.96744247,0.56335139,2,3,0,1558.7566,62.99054,-8.5756945,8.458789,-8.5756945
-1558.2087,0.97295686,0.56335139,2,3,0,1558.5098,63.01967,-8.6571925,8.4801784,-8.6571925
-1558.7711,0.780832,0.56335139,2,3,0,1560.8463,62.927822,-7.733738,8.0801526,-7.733738
-1559.167,0.85198105,0.56335139,2,3,0,1559.7709,62.486868,-8.0362954,8.098222,-8.0362954
-1558.3532,1,0.56335139,3,7,0,1559.5951,63.121296,-8.0441505,8.4574432,-8.0441505
-1558.6314,0.995274,0.56335139,3,7,0,1558.9093,62.623803,-8.0886852,8.1636952,-8.0886852
-1558.8911,0.99872437,0.56335139,2,3,0,1559.0871,62.828545,-7.6673748,8.0723825,-7.6673748
-1558.9117,0.95802993,0.56335139,3,7,0,1560.2792,63.254316,-8.0292752,7.9833429,-8.0292752
-1558.6642,0.98278292,0.56335139,2,7,0,1559.2798,62.792872,-8.783915,8.1948218,-8.783915
-1559.0102,0.95935729,0.56335139,3,7,0,1559.4827,63.036149,-9.3832577,8.2990484,-9.3832577
-1559.9309,0.98256308,0.56335139,2,7,0,1560.3812,63.683409,-8.4002985,8.7269677,-8.4002985
-1558.9689,0.97878579,0.56335139,2,3,0,1560.4553,63.1426,-9.496785,8.3283428,-9.496785
-1557.794,0.9976879,0.56335139,3,7,0,1559.4878,63.275762,-8.7707288,8.3281232,-8.7707288
-1559.8947,0.63501348,0.56335139,2,3,0,1560.7352,62.977902,-9.574268,8.4474426,-9.574268
-1559.1465,1,0.56335139,2,3,0,1560.1565,63.550658,-8.1338572,8.4968961,-8.1338572
-1558.0458,1,0.56335139,2,3,0,1559.1174,63.401534,-8.6330367,8.444603,-8.6330367
-1559.9746,0.73485879,0.56335139,2,7,0,1561.3467,63.016234,-7.1963367,8.3068857,-7.1963367
-1558.0898,0.97124005,0.56335139,2,3,0,1560.5625,62.876306,-8.1436082,8.3100123,-8.1436082
-1560.1819,0.76771775,0.56335139,2,3,0,1560.8393,62.421771,-8.5038758,8.0303368,-8.5038758
-1558.1229,0.93424609,0.56335139,2,3,0,1560.6794,62.913706,-8.3601694,8.1336614,-8.3601694
-1558.2532,0.96892516,0.56335139,3,7,0,1559.0425,63.111372,-8.1900462,8.4847775,-8.1900462
-1557.9874,0.99569208,0.56335139,3,7,0,1558.3789,63.04007,-8.1676608,8.3055048,-8.1676608
-1558.3694,0.96051209,0.56335139,3,7,0,1558.4481,62.841586,-8.5483578,8.4397303,-8.5483578
-1558.1634,1,0.56335139,1,1,0,1558.3544,62.943244,-8.5518668,8.4329151,-8.5518668
-1557.9712,0.97895202,0.56335139,2,3,0,1558.4485,63.297758,-8.4347247,8.389799,-8.4347247
-1558.1934,0.90469684,0.56335139,1,3,0,1558.6425,63.026893,-8.8893197,8.3748759,-8.8893197
-1559.8644,0.7900336,0.56335139,3,7,0,1561.336,63.927695,-10.294619,8.4175793,-10.294619
-1558.4874,1,0.56335139,2,3,0,1559.8488,63.762823,-9.4821872,8.4274163,-9.4821872
-1559.2749,0.88213543,0.56335139,2,3,0,1559.4752,64.121195,-9.3434028,8.4191321,-9.3434028
-1558.9766,0.89765815,0.56335139,3,7,0,1561.5494,64.05937,-9.6460039,8.3426296,-9.6460039
-1557.8884,1,0.56335139,2,7,0,1558.9841,63.227922,-8.9518869,8.2427169,-8.9518869
-1558.9618,0.93300365,0.56335139,2,3,0,1559.2844,62.973707,-7.9277159,7.9481619,-7.9277159
-1559.4977,0.8997248,0.56335139,3,7,0,1561.5511,63.726622,-10.121809,8.1796148,-10.121809
-1559.6741,0.99962847,0.56335139,3,7,0,1559.9219,62.268218,-7.7869502,8.4093974,-7.7869502
-1559.2971,1,0.56335139,2,3,0,1559.9154,62.57937,-7.3466015,8.407066,-7.3466015
-1559.1072,0.9725916,0.56335139,3,7,0,1560.2481,63.730745,-9.9891032,8.3223892,-9.9891032
-1558.1353,0.90095135,0.56335139,2,7,0,1560.3743,63.330306,-8.268613,8.1849546,-8.268613
-1558.7827,0.9039717,0.56335139,3,7,0,1559.2953,63.262313,-9.3001721,8.563958,-9.3001721
-1558.2679,0.99210687,0.56335139,2,7,0,1559.5751,63.280743,-8.1638518,8.1430244,-8.1638518
-1560.2048,0.92442102,0.56335139,2,7,0,1561.305,63.718287,-9.5645201,7.7599443,-9.5645201
-1559.6829,0.99500424,0.56335139,3,7,0,1560.951,62.936278,-8.3035046,8.8182225,-8.3035046
-1559.1656,0.91507249,0.56335139,3,7,0,1560.623,63.339624,-7.8184831,8.4600995,-7.8184831
-1559.3782,0.86499198,0.56335139,3,7,0,1561.0061,62.383879,-8.1078281,8.3989807,-8.1078281
-1559.6163,0.87944706,0.56335139,3,7,0,1562.4994,62.666516,-7.743201,8.7047218,-7.743201
-1559.147,0.88561324,0.56335139,2,7,0,1560.9538,63.413981,-7.8645392,8.3888042,-7.8645392
-1558.4036,0.98502548,0.56335139,2,7,0,1560.0276,63.4828,-9.5148783,8.1752406,-9.5148783
-1558.1929,0.94632882,0.56335139,3,15,0,1559.1036,62.792497,-8.2574136,8.3148322,-8.2574136
-1560.8072,0.85140831,0.56335139,2,3,0,1561.2058,63.118056,-8.257554,8.9904478,-8.257554
-1559.8681,0.86715094,0.56335139,2,7,0,1563.0062,63.187357,-7.3786573,8.3830065,-7.3786573
-1558.8784,1,0.56335139,3,7,0,1559.7618,63.023947,-7.5888806,8.3071074,-7.5888806
-1558.4679,0.98855549,0.56335139,3,7,0,1559.6027,62.914892,-8.735608,8.0766212,-8.735608
-1558.7786,0.88741451,0.56335139,2,7,0,1560.1191,63.494085,-8.5454913,7.937838,-8.5454913
-1560.2267,0.9533147,0.56335139,2,7,0,1560.6791,62.959947,-8.7401234,8.8852212,-8.7401234
-1558.2571,0.99226974,0.56335139,2,7,0,1561.1327,63.77319,-9.0740672,8.3025838,-9.0740672
-1559.3404,0.91319193,0.56335139,3,11,0,1559.7909,62.673781,-8.6330221,8.0064183,-8.6330221
-1561.608,0.93576438,0.56335139,2,7,0,1562.7134,64.137126,-9.2666408,8.9263543,-9.2666408
-1559.1285,0.98107449,0.56335139,2,7,0,1562.4527,62.663269,-8.6368405,8.5079548,-8.6368405
-1558.9474,1,0.56335139,1,1,0,1559.2367,62.673968,-8.5071392,8.5127149,-8.5071392
-1558.0098,0.94285731,0.56335139,2,7,0,1560.3829,63.206402,-8.2103824,8.2759881,-8.2103824
-1558.3861,0.97327356,0.56335139,3,7,0,1558.6985,63.322502,-9.1341852,8.016573,-9.1341852
-1558.5734,0.6241763,0.56335139,2,3,0,1562.0303,63.897549,-9.3551124,8.3844789,-9.3551124
-1558.278,0.77433871,0.56335139,2,7,0,1560.7667,63.045204,-8.8772877,8.4519937,-8.8772877
-1559.1286,0.96435827,0.56335139,3,7,0,1559.8163,62.533182,-8.2689791,8.1035214,-8.2689791
-1558.5903,1,0.56335139,2,3,0,1559.2552,62.796373,-7.9164161,8.0723887,-7.9164161
-1561.45,0.80811246,0.56335139,3,7,0,1563.9006,62.441914,-6.726469,8.0162813,-6.726469
-1559.5772,0.99852707,0.56335139,3,7,0,1562.1113,64.149688,-9.8671359,8.4903218,-9.8671359
-1559.3839,0.8480526,0.56335139,3,7,0,1561.0299,62.599231,-7.3454525,8.1408578,-7.3454525
-1558.6424,0.98854309,0.56335139,3,7,0,1560.5607,63.452619,-9.2771861,7.9672669,-9.2771861
-1558.8266,0.92176977,0.56335139,3,7,0,1559.5036,63.928131,-8.9113242,8.2490407,-8.9113242
-1557.8835,0.99002856,0.56335139,2,3,0,1558.9253,63.482099,-8.9612808,8.1875825,-8.9612808
-1558.8281,0.85539078,0.56335139,3,7,0,1559.2009,63.35387,-9.6560543,8.3242974,-9.6560543
-1558.2885,0.99010862,0.56335139,2,7,0,1560.1054,63.002215,-7.9521786,8.1602646,-7.9521786
-1558.0589,0.98791907,0.56335139,3,7,0,1558.6883,63.29845,-8.9673424,8.4514182,-8.9673424
